junction	junction_type	abundance_change	p_val	q_val	geneID	geneName	junctions	sig_junctions	centre_dist	significant	zero_replacement
chr5:157339257-157341069	N_w	-0.017330687729552485	1	1	ENSG00000055163.19	CYFIP2	30	0	2.6191622527306366	no	False
chr5:157341158-157359004	N_w	-0.26490412363645843	1	1	ENSG00000055163.19	CYFIP2	30	0	2.6191622527306366	no	False
chr5:157359149-157360281	N_w	-0.5190412588846638	1	1	ENSG00000055163.19	CYFIP2	30	0	2.6191622527306366	no	False
chr5:157360373-157361467	N_w	-0.9040372056707038	1	1	ENSG00000055163.19	CYFIP2	30	0	2.6191622527306366	no	False
chr5:157361599-157382589	N_w	-0.7564474929420616	1	1	ENSG00000055163.19	CYFIP2	30	0	2.6191622527306366	no	False
chr5:157382663-157383264	N_w	-0.6062517726364545	1	1	ENSG00000055163.19	CYFIP2	30	0	2.6191622527306366	no	False
chr5:157383360-157389188	N_w	-0.3509707060889554	1	1	ENSG00000055163.19	CYFIP2	30	0	2.6191622527306366	no	False
chr5:157389428-157390520	N_w	0.3393866591804404	1	1	ENSG00000055163.19	CYFIP2	30	0	2.6191622527306366	no	False
chr5:157389428-157392832	N_w	-0.746895516002131	1	1	ENSG00000055163.19	CYFIP2	30	0	2.6191622527306366	no	True
chr5:157390669-157392832	N_w	-0.6771138775209734	1	1	ENSG00000055163.19	CYFIP2	30	0	2.6191622527306366	no	False
chr2:182925819-182926815	N_w	-0.7140357663668099	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182926906-182928116	N_w	-0.7120226267694418	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182928227-182928782	N_w	-0.5180074542219417	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182928900-182930694	N_w	-0.3895039382884633	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182930789-182934751	N_w	-0.4741724845876796	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182934833-182935292	N_w	-0.22967577288491392	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182935376-182942069	N_w	-0.41592484541767194	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182942164-182952404	N_w	0.011891324493514821	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182952503-182952792	N_w	-0.41972506304647605	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182952924-182953112	N_w	-0.1329812619056122	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182953332-182956461	N_w	-0.1406916805489843	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182956594-182957456	N_w	0.3682707529552812	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182957597-182962158	N_w	0.014082516620536431	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182962279-182964675	N_w	0.40486988754044656	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182964809-182967215	N_w	0.4394096098256104	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182967362-182976892	N_w	0.42893009765118234	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182976952-182978833	N_w	0.25363896674299896	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182978916-182981243	N_w	0.712931831690035	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182981377-182982820	N_w	0.2861497506190591	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182982928-182983285	N_w	0.4202198797600063	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182983383-182986170	N_w	0.2675748594216093	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182986228-182989029	N_w	0.5697372286177385	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182989187-182994838	N_w	0.42996305236249505	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182994888-182995700	N_w	0.5270215494831764	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:182995839-183001952	N_w	-0.36717020150376023	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:183002044-183002126	N_w	-0.2789161231337004	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:183002270-183002973	N_w	-0.37545305060301504	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:183003031-183003232	N_w	0.380293377295833	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:183003326-183023805	N_w	0.25463699005950097	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr2:183023917-183037991	N_w	-0.6013414058605527	1	1	ENSG00000061676.14	NCKAP1	30	0	2.3221928291460054	no	False
chr17:49210842-49216530	N_w	-0.05258198333263414	1	1	ENSG00000108798.8	ABI3	7	0	0.6100759897418794	no	True
chr17:49216699-49217738	N_w	-0.038197879710045124	1	1	ENSG00000108798.8	ABI3	7	0	0.6100759897418794	no	False
chr17:49217916-49219539	N_w	0.39535788397437954	1	1	ENSG00000108798.8	ABI3	7	0	0.6100759897418794	no	False
chr17:49219626-49219857	N_w	0.026457913653112806	1	1	ENSG00000108798.8	ABI3	7	0	0.6100759897418794	no	False
chr17:49219954-49220168	N_w	-0.4462123622061702	1	1	ENSG00000108798.8	ABI3	7	0	0.6100759897418794	no	True
chr17:49220327-49222090	N_w	0.006487256221786725	1	1	ENSG00000108798.8	ABI3	7	0	0.6100759897418794	no	False
chr17:49222226-49222551	N_w	0.1086891713995703	1	1	ENSG00000108798.8	ABI3	7	0	0.6100759897418794	no	False
chr12:110435218-110436109	N_w	-0.46222855635705784	1	1	ENSG00000111229.15	ARPC3	11	2	2.136734119838397	no	False
chr12:110436202-110436556	N_w	-0.3366534957834326	1	1	ENSG00000111229.15	ARPC3	11	2	2.136734119838397	no	False
chr12:110436205-110436556	N_w	-0.33599882962023475	1	1	ENSG00000111229.15	ARPC3	11	2	2.136734119838397	no	False
chr12:110436205-110436664	N_w	-1.199010538197307	0.010909498364269283	0.018409778489704414	ENSG00000111229.15	ARPC3	11	2	2.136734119838397	yes	False
chr12:110436205-110437083	N_w	1.4911441214750187	0.03389485352468927	0.03519850173717732	ENSG00000111229.15	ARPC3	11	2	2.136734119838397	yes	True
chr12:110436684-110437083	N_w	-0.21788310533668254	1	1	ENSG00000111229.15	ARPC3	11	2	2.136734119838397	no	False
chr12:110437153-110440311	N_w	-0.04808142556281392	1	1	ENSG00000111229.15	ARPC3	11	2	2.136734119838397	no	False
chr12:110437153-110445451	N_w	0.49060666603305014	1	1	ENSG00000111229.15	ARPC3	11	2	2.136734119838397	no	False
chr12:110440389-110445451	N_w	0.24144747264502486	1	1	ENSG00000111229.15	ARPC3	11	2	2.136734119838397	no	False
chr12:110443068-110445451	N_w	0.3381578266294101	1	1	ENSG00000111229.15	ARPC3	11	2	2.136734119838397	no	True
chr12:110445552-110450254	N_w	0.0384998640750247	1	1	ENSG00000111229.15	ARPC3	11	2	2.136734119838397	no	False
chr6:110100680-110101587	N_w	-1.5792071236779104	0.004677734981047266	0.011481713135297835	ENSG00000112290.12	WASF1	24	6	4.196620809211523	yes	False
chr6:110101678-110103377	N_w	0.952041069077276	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	True
chr6:110101720-110103377	N_w	0.8411697048445888	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	True
chr6:110102217-110103377	N_w	-1.5372136565621581	0.004677734981047266	0.011481713135297835	ENSG00000112290.12	WASF1	24	6	4.196620809211523	yes	False
chr6:110103558-110105406	N_w	-0.5487930584443999	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	False
chr6:110103558-110107076	N_w	0.10975281788277647	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	True
chr6:110105577-110107076	N_w	-0.4113903044421855	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	True
chr6:110105580-110107076	N_w	-0.9239161271847864	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	False
chr6:110107195-110108527	N_w	-0.7377038638344987	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	False
chr6:110108682-110113325	N_w	-1.1134652571616672	0.010909498364269283	0.018409778489704414	ENSG00000112290.12	WASF1	24	6	4.196620809211523	yes	False
chr6:110111382-110113325	N_w	0.24256712147046794	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	True
chr6:110113461-110125382	N_w	0.9803638412875162	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	True
chr6:110113461-110127468	N_w	-0.47259770099816634	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	False
chr6:110125495-110127468	N_w	-0.10297550444936798	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	True
chr6:110127630-110160634	N_w	-1.0501551503935058	0.03389485352468927	0.03519850173717732	ENSG00000112290.12	WASF1	24	6	4.196620809211523	yes	False
chr6:110127630-110178597	N_w	0.6396794027903625	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	True
chr6:110127630-110179438	N_w	1.7340045324639521	0.010909498364269283	0.018409778489704414	ENSG00000112290.12	WASF1	24	6	4.196620809211523	yes	True
chr6:110160733-110177146	N_w	0.6050220437623652	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	True
chr6:110160733-110178597	N_w	0.23912237803040554	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	True
chr6:110160733-110179438	N_w	-0.047838704156769385	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	True
chr6:110177187-110178597	N_w	0.8673321120328163	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	True
chr6:110177804-110178597	N_w	1.0080026478708184	0.01620954140922544	0.02303461147626773	ENSG00000112290.12	WASF1	24	6	4.196620809211523	yes	True
chr6:110178743-110179438	N_w	0.09294373690345803	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	True
chr6:110178743-110179840	N_w	0.21325504288861263	1	1	ENSG00000112290.12	WASF1	24	6	4.196620809211523	no	True
chr2:113890324-113913171	N_w	0.7515841814151509	1	1	ENSG00000115091.11	ACTR3	13	0	1.3942993018363532	no	False
chr2:113890779-113913171	N_w	0.04999009219765771	1	1	ENSG00000115091.11	ACTR3	13	0	1.3942993018363532	no	True
chr2:113913228-113916883	N_w	0.47553912410431176	1	1	ENSG00000115091.11	ACTR3	13	0	1.3942993018363532	no	False
chr2:113917009-113927344	N_w	0.055262174310621914	1	1	ENSG00000115091.11	ACTR3	13	0	1.3942993018363532	no	False
chr2:113927456-113931300	N_w	0.039502340985520634	1	1	ENSG00000115091.11	ACTR3	13	0	1.3942993018363532	no	False
chr2:113931397-113934157	N_w	-0.5899141609636755	1	1	ENSG00000115091.11	ACTR3	13	0	1.3942993018363532	no	True
chr2:113931397-113934278	N_w	0.38817792885661934	1	1	ENSG00000115091.11	ACTR3	13	0	1.3942993018363532	no	False
chr2:113934387-113939958	N_w	0.14241666514722565	1	1	ENSG00000115091.11	ACTR3	13	0	1.3942993018363532	no	False
chr2:113940103-113942185	N_w	-0.12005610393830479	1	1	ENSG00000115091.11	ACTR3	13	0	1.3942993018363532	no	False
chr2:113942360-113951478	N_w	0.140354183306024	1	1	ENSG00000115091.11	ACTR3	13	0	1.3942993018363532	no	False
chr2:113951572-113951719	N_w	-0.4248959465940519	1	1	ENSG00000115091.11	ACTR3	13	0	1.3942993018363532	no	False
chr2:113951846-113955622	N_w	-0.4621097074847349	1	1	ENSG00000115091.11	ACTR3	13	0	1.3942993018363532	no	False
chr2:113955707-113957359	N_w	-0.4458507713423647	1	1	ENSG00000115091.11	ACTR3	13	0	1.3942993018363532	no	False
chr12:54499466-54500532	N_w	-0.4598622750187659	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	True
chr12:54500626-54507852	N_w	-0.23934096955898687	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	True
chr12:54507910-54508388	N_w	-0.23605761783311846	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	True
chr12:54517643-54517805	N_w	0.06147450979626791	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	True
chr12:54519333-54520693	N_w	0.157129356766719	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	True
chr12:54520827-54521118	N_w	-0.6454920740553285	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	False
chr12:54521239-54523393	N_w	0.5387472846793977	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	False
chr12:54523540-54523824	N_w	0.2491454085588433	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	True
chr12:54523957-54526527	N_w	-0.4413959719441513	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	False
chr12:54526747-54528246	N_w	0.07138943536212267	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	False
chr12:54528378-54531259	N_w	0.0012194439109811522	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	False
chr12:54531358-54531490	N_w	1.0082349182636863	0.023651616655355978	0.027764941291070065	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	yes	False
chr12:54531585-54531742	N_w	-0.08996419424149626	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	False
chr12:54531826-54532169	N_w	0.7978626857649811	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	False
chr12:54532251-54535103	N_w	0.4198264036418788	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	True
chr12:54535198-54536128	N_w	-0.6832265989500012	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	False
chr12:54536246-54536943	N_w	-0.22513255690138767	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	False
chr12:54537054-54538883	N_w	0.4224322036988296	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	False
chr12:54538974-54542574	N_w	-0.706989391940471	1	1	ENSG00000123338.12	NCKAP1L	19	1	2.0868867468677093	no	False
chr7:99374782-99385701	N_w	-0.3669812721085146	1	1	ENSG00000130429.12	ARPC1B	11	0	0.9766601703591589	no	False
chr7:99377440-99385701	N_w	-0.33830831171815134	1	1	ENSG00000130429.12	ARPC1B	11	0	0.9766601703591589	no	True
chr7:99377456-99385701	N_w	0.009539789433688606	1	1	ENSG00000130429.12	ARPC1B	11	0	0.9766601703591589	no	True
chr7:99385779-99386684	N_w	0.5989510869387183	1	1	ENSG00000130429.12	ARPC1B	11	0	0.9766601703591589	no	False
chr7:99386790-99388038	N_w	0.22275597773383804	1	1	ENSG00000130429.12	ARPC1B	11	0	0.9766601703591589	no	False
chr7:99388262-99389904	N_w	-0.14441259677527085	1	1	ENSG00000130429.12	ARPC1B	11	0	0.9766601703591589	no	False
chr7:99390013-99390892	N_w	0.3538286761049046	1	1	ENSG00000130429.12	ARPC1B	11	0	0.9766601703591589	no	False
chr7:99391100-99391177	N_w	-0.07888590690116626	1	1	ENSG00000130429.12	ARPC1B	11	0	0.9766601703591589	no	False
chr7:99391254-99392670	N_w	0.17868377033729294	1	1	ENSG00000130429.12	ARPC1B	11	0	0.9766601703591589	no	False
chr7:99392877-99394028	N_w	-0.12432231201842903	1	1	ENSG00000130429.12	ARPC1B	11	0	0.9766601703591589	no	False
chr7:99394120-99394450	N_w	-0.3108489010269109	1	1	ENSG00000130429.12	ARPC1B	11	0	0.9766601703591589	no	False
chr13:26557820-26612960	N_w	0.03931340741269973	1	1	ENSG00000132970.12	WASF3	13	4	3.4285141888354924	no	True
chr13:26613059-26642260	N_w	1.069888481913515	0.03389485352468927	0.03519850173717732	ENSG00000132970.12	WASF3	13	4	3.4285141888354924	yes	True
chr13:26642104-26642260	N_w	-0.5942770879251373	1	1	ENSG00000132970.12	WASF3	13	4	3.4285141888354924	no	True
chr13:26642404-26665027	N_w	0.4131526361151816	1	1	ENSG00000132970.12	WASF3	13	4	3.4285141888354924	no	False
chr13:26665163-26667516	N_w	-0.024479822202492563	1	1	ENSG00000132970.12	WASF3	13	4	3.4285141888354924	no	False
chr13:26667671-26671871	N_w	0.22182789707005957	1	1	ENSG00000132970.12	WASF3	13	4	3.4285141888354924	no	False
chr13:26671990-26676548	N_w	-0.9329336705176625	1	1	ENSG00000132970.12	WASF3	13	4	3.4285141888354924	no	False
chr13:26671990-26680034	N_w	1.6220610027522202	0.004677734981047266	0.011481713135297835	ENSG00000132970.12	WASF3	13	4	3.4285141888354924	yes	True
chr13:26671990-26681053	N_w	-1.5213093634844759	0.023651616655355978	0.027764941291070065	ENSG00000132970.12	WASF3	13	4	3.4285141888354924	yes	True
chr13:26676725-26681053	N_w	-0.8045282019700521	1	1	ENSG00000132970.12	WASF3	13	4	3.4285141888354924	no	False
chr13:26680202-26681053	N_w	1.6817397900730255	0.007209570764742526	0.016221534220670682	ENSG00000132970.12	WASF3	13	4	3.4285141888354924	yes	True
chr13:26681321-26682606	N_w	-0.41418776403046675	1	1	ENSG00000132970.12	WASF3	13	4	3.4285141888354924	no	False
chr13:26682975-26685687	N_w	-0.7562673052064144	1	1	ENSG00000132970.12	WASF3	13	4	3.4285141888354924	no	False
chr7:152759927-152783186	N_w	0.4685004743673825	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	True
chr7:152783243-152800530	N_w	-0.19972655100419123	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	False
chr7:152783243-152801620	N_w	-0.21434480202199946	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	True
chr7:152800656-152801620	N_w	-0.22074292893253067	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	False
chr7:152801732-152814549	N_w	-0.31049497798815806	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	False
chr7:152807074-152814549	N_w	0.24904776070370882	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	True
chr7:152807211-152814549	N_w	0.05951145318011053	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	True
chr7:152811734-152814549	N_w	0.6203846134400848	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	True
chr7:152814646-152816480	N_w	-0.01481912135468444	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	False
chr7:152816589-152820298	N_w	-0.029215162547687412	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	False
chr7:152820348-152823341	N_w	0.019975077735170044	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	True
chr7:152820443-152823341	N_w	-0.3291434126043773	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	False
chr7:152823516-152825029	N_w	-0.5429092751603927	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	False
chr7:152825123-152826074	N_w	0.13246293565319245	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	True
chr7:152825123-152842483	N_w	0.5510698953840905	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	True
chr7:152825123-152852125	N_w	-0.5685502738345857	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	False
chr7:152845540-152845681	N_w	0.6491528206852628	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	True
chr7:152852252-152853493	N_w	0.01677530876977651	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	False
chr7:152853578-152854457	N_w	-0.33693383447017045	1	1	ENSG00000133627.17	ACTR3B	19	0	1.576433380999605	no	False
chr6:138424817-138429710	N_w	0.3326271183228345	1	1	ENSG00000135540.11	NHSL1	2	0	0.47040578194523286	no	False
chr6:138447194-138473305	N_w	-0.33262711832283465	1	1	ENSG00000135540.11	NHSL1	2	0	0.47040578194523286	no	False
chr10:26748746-26751597	N_w	0.010681509604291373	1	1	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	no	False
chr10:26751784-26755654	N_w	0.08698638002929548	1	1	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	no	False
chr10:26751784-26759061	N_w	-0.18261656879210642	1	1	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	no	False
chr10:26751784-26763879	N_w	-0.7607743992191409	1	1	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	no	True
chr10:26751784-26765217	N_w	-2.0948567973005567	0.004677734981047266	0.011481713135297835	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	yes	False
chr10:26755742-26759061	N_w	0.1569414346283941	1	1	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	no	False
chr10:26759236-26765217	N_w	0.28168628365315906	1	1	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	no	False
chr10:26759239-26765217	N_w	0.4775061427910885	1	1	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	no	False
chr10:26765319-26768851	N_w	0.11539959149265533	1	1	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	no	False
chr10:26768993-26770244	N_w	0.48141742241705043	1	1	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	no	False
chr10:26770346-26771074	N_w	-0.16742841175016143	1	1	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	no	False
chr10:26770346-26777064	N_w	0.8852317238528625	1	1	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	no	False
chr10:26771090-26777064	N_w	-0.8965074622099709	1	1	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	no	True
chr10:26777242-26823137	N_w	0.8854607072790097	1	1	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	no	False
chr10:26823306-26860746	N_w	0.7208724435241294	1	1	ENSG00000136754.16	ABI1	15	1	2.9162292037200173	no	False
chr2:65227958-65239851	N_w	1.1070482175565353	0.01620954140922544	0.02303461147626773	ENSG00000138071.13	ACTR2	11	1	1.7880182218522123	yes	False
chr2:65228297-65239851	N_w	-0.24420183897180836	1	1	ENSG00000138071.13	ACTR2	11	1	1.7880182218522123	no	True
chr2:65235414-65239851	N_w	-0.9342769554456041	1	1	ENSG00000138071.13	ACTR2	11	1	1.7880182218522123	no	True
chr2:65239963-65243845	N_w	0.1912401624679001	1	1	ENSG00000138071.13	ACTR2	11	1	1.7880182218522123	no	True
chr2:65239963-65246523	N_w	0.4280141689608102	1	1	ENSG00000138071.13	ACTR2	11	1	1.7880182218522123	no	False
chr2:65246740-65251026	N_w	0.4551796573697342	1	1	ENSG00000138071.13	ACTR2	11	1	1.7880182218522123	no	False
chr2:65251100-65253727	N_w	0.3106525356931855	1	1	ENSG00000138071.13	ACTR2	11	1	1.7880182218522123	no	False
chr2:65253865-65255544	N_w	-0.19274542945307305	1	1	ENSG00000138071.13	ACTR2	11	1	1.7880182218522123	no	False
chr2:65255695-65261246	N_w	-0.18971135319936483	1	1	ENSG00000138071.13	ACTR2	11	1	1.7880182218522123	no	False
chr2:65261393-65265042	N_w	-0.5318409990002384	1	1	ENSG00000138071.13	ACTR2	11	1	1.7880182218522123	no	False
chr2:65265176-65268563	N_w	-0.39935816597807783	1	1	ENSG00000138071.13	ACTR2	11	1	1.7880182218522123	no	False
chr2:203328632-203366876	N_w	0.49749761606264964	1	1	ENSG00000138443.15	ABI2	29	2	3.0974959643950193	no	False
chr2:203328632-203366880	N_w	0.5157054586184668	1	1	ENSG00000138443.15	ABI2	29	2	3.0974959643950193	no	True
chr2:203367045-203376056	N_w	0.5648033469380429	1	1	ENSG00000138443.15	ABI2	29	2	3.0974959643950193	no	True
chr2:203367045-203380207	N_w	0.2876966929759087	1	1	ENSG00000138443.15	ABI2	29	2	3.0974959643950193	no	False
chr2:203376133-203380207	N_w	0.330640359912842	1	1	ENSG00000138443.15	ABI2	29	2	3.0974959643950193	no	True
chr2:203380385-203382188	N_w	-0.8740994569369291	1	1	ENSG00000138443.15	ABI2	29	2	3.0974959643950193	no	True
chr2:203380385-203391045	N_w	0.39952864339839533	1	1	ENSG00000138443.15	ABI2	29	2	3.0974959643950193	no	False
chr2:203382207-203391045	N_w	-0.7765637596090593	1	1	ENSG00000138443.15	ABI2	29	2	3.0974959643950193	no	True
chr2:203383322-203391045	N_w	0.18555707168709556	1	1	ENSG00000138443.15	ABI2	29	2	3.0974959643950193	no	False
chr2:203391144-203394699	N_w	-0.07356023235914133	1	1	ENSG00000138443.15	ABI2	29	2	3.0974959643950193	no	False
