junction	junction_type	abundance_change	p_val	q_val	geneID	geneName	junctions	sig_junctions	centre_dist	significant	zero_replacement
chr2:182930789-182934751	N_w	0.5729242293860107	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182934833-182935292	N_w	0.29749219904737934	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182935376-182942069	N_w	0.20413481035301606	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182942164-182952404	N_w	0.07901795403610201	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182952503-182952792	N_w	0.46010091601854963	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182952924-182953112	N_w	-0.052232093439122385	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182953332-182956461	N_w	0.23543524707200586	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182956594-182957456	N_w	-0.4654663432827575	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182957597-182962158	N_w	-0.019311590958226238	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182962279-182964675	N_w	-0.47439484342866517	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182964809-182967215	N_w	-0.20453473151909676	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182967362-182976892	N_w	-0.4427395140210881	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182976952-182978833	N_w	-0.48936868113996324	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182978916-182981243	N_w	-0.5661179587719083	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182981377-182982820	N_w	-0.2430350211434814	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182982928-182983285	N_w	-0.48282345088834344	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182983383-182986170	N_w	-0.3579819964926528	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182986228-182989029	N_w	-0.8123592401601463	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182989187-182994838	N_w	-0.5613932429968297	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182994888-182995700	N_w	-0.4405001585688655	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:182994888-183001952	N_w	1.460141139874168	0.008454855695702425	0.009081141302791494	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	yes	True
chr2:182995839-183001952	N_w	-0.04169818813055598	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:183002044-183002126	N_w	-0.29265329327667167	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:183002270-183002973	N_w	0.1664526184000361	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:183003031-183003232	N_w	-0.3901208256579969	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:183003320-183023805	N_w	1.1930148232938511	0.018287243988324032	0.018287243988324032	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	yes	True
chr2:183003326-183023805	N_w	-0.00490666848498611	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr2:183023917-183037991	N_w	0.160452460909687	1	1	ENSG00000061676.14	NCKAP1	32	2	2.8519548428760664	no	False
chr17:49210842-49216530	N_w	0.09879073298348859	1	1	ENSG00000108798.8	ABI3	7	0	0.4018676773148689	no	True
chr17:49216699-49217738	N_w	-0.014301561780621419	1	1	ENSG00000108798.8	ABI3	7	0	0.4018676773148689	no	False
chr17:49217916-49219539	N_w	-0.09261047014678592	1	1	ENSG00000108798.8	ABI3	7	0	0.4018676773148689	no	False
chr17:49219626-49219857	N_w	-0.28457651244188387	1	1	ENSG00000108798.8	ABI3	7	0	0.4018676773148689	no	False
chr17:49219954-49220168	N_w	0.21518238933627926	1	1	ENSG00000108798.8	ABI3	7	0	0.4018676773148689	no	False
chr17:49220327-49222090	N_w	0.11833539274220492	1	1	ENSG00000108798.8	ABI3	7	0	0.4018676773148689	no	False
chr17:49222226-49222551	N_w	-0.04081997069268131	1	1	ENSG00000108798.8	ABI3	7	0	0.4018676773148689	no	False
chr12:110435218-110436109	N_w	0.17672035421014698	1	1	ENSG00000111229.15	ARPC3	12	0	1.1590240886427308	no	False
chr12:110436202-110436556	N_w	0.1293882578485417	1	1	ENSG00000111229.15	ARPC3	12	0	1.1590240886427308	no	False
chr12:110436205-110436556	N_w	0.12355026731416441	1	1	ENSG00000111229.15	ARPC3	12	0	1.1590240886427308	no	False
chr12:110436205-110436664	N_w	0.941134616117888	1	1	ENSG00000111229.15	ARPC3	12	0	1.1590240886427308	no	False
chr12:110436205-110437083	N_w	-0.22712800221316942	1	1	ENSG00000111229.15	ARPC3	12	0	1.1590240886427308	no	True
chr12:110436230-110436556	N_w	-0.19669522050354882	1	1	ENSG00000111229.15	ARPC3	12	0	1.1590240886427308	no	True
chr12:110436684-110437083	N_w	-0.07675444699020018	1	1	ENSG00000111229.15	ARPC3	12	0	1.1590240886427308	no	False
chr12:110437153-110440311	N_w	-0.24198058158014546	1	1	ENSG00000111229.15	ARPC3	12	0	1.1590240886427308	no	False
chr12:110437153-110445451	N_w	-0.3296954183572609	1	1	ENSG00000111229.15	ARPC3	12	0	1.1590240886427308	no	False
chr12:110440389-110445451	N_w	-0.29054501019361956	1	1	ENSG00000111229.15	ARPC3	12	0	1.1590240886427308	no	False
chr12:110443068-110445451	N_w	-0.15647196711145517	1	1	ENSG00000111229.15	ARPC3	12	0	1.1590240886427308	no	True
chr12:110445552-110450254	N_w	0.14847715145865514	1	1	ENSG00000111229.15	ARPC3	12	0	1.1590240886427308	no	False
chr6:110100680-110101587	N_w	0.9083921860820321	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	False
chr6:110101678-110103377	N_w	-0.9138145606170889	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	True
chr6:110101720-110103377	N_w	-0.7884472137694027	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	True
chr6:110102217-110103377	N_w	0.47419895442719073	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	False
chr6:110103558-110105406	N_w	0.21701272722231812	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	False
chr6:110103558-110107076	N_w	0.2761042548542617	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	True
chr6:110105577-110107076	N_w	0.055487717375077274	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	False
chr6:110105580-110107076	N_w	0.22012440154680202	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	False
chr6:110107195-110108527	N_w	0.14783907703861998	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	False
chr6:110108682-110113325	N_w	0.5386496630458648	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	False
chr6:110111382-110113325	N_w	0.9202308910907747	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	True
chr6:110113461-110125382	N_w	-0.4694413079116583	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	True
chr6:110113461-110127468	N_w	-0.14733685178402345	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	False
chr6:110125495-110127468	N_w	0.41732598681722377	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	True
chr6:110127630-110160634	N_w	0.969923909691041	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	False
chr6:110127630-110178597	N_w	-0.5605534326569965	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	True
chr6:110127630-110179438	N_w	-1.6450352393593666	7.274750018460791e-05	0.00021096775053536295	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	yes	True
chr6:110160733-110177146	N_w	-0.24728953305863188	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	True
chr6:110160733-110178597	N_w	0.4284129092901866	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	False
chr6:110160733-110179438	N_w	0.11101110178156115	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	True
chr6:110177187-110178597	N_w	-0.22747321365554707	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	True
chr6:110177804-110178597	N_w	-0.5905669448697971	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	True
chr6:110178743-110179438	N_w	0.09160827962924156	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	False
chr6:110178743-110179840	N_w	-0.1863637622096852	1	1	ENSG00000112290.12	WASF1	24	1	2.9863759634895617	no	False
chr2:113890324-113913171	N_w	-0.7949985428349075	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	False
chr2:113890779-113913171	N_w	0.8223397074998362	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	True
chr2:113913228-113916883	N_w	-0.2347074945924192	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	False
chr2:113913228-113927344	N_w	0.44960630684322034	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	True
chr2:113917009-113927344	N_w	-0.042814302352252476	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	False
chr2:113927456-113931300	N_w	-0.14154741450609343	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	False
chr2:113930790-113931300	N_w	-0.1850310698317439	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	True
chr2:113931397-113934157	N_w	0.7958069843803253	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	True
chr2:113931397-113934278	N_w	-0.5435901391334099	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	False
chr2:113934387-113939958	N_w	-0.26283519595282495	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	False
chr2:113940103-113942185	N_w	0.037225718825070864	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	False
chr2:113942360-113951478	N_w	-0.22861309744015468	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	False
chr2:113951572-113951719	N_w	0.15074941344224202	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	False
chr2:113951846-113955622	N_w	0.02682588089221949	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	False
chr2:113955707-113957359	N_w	0.15158324476089202	1	1	ENSG00000115091.11	ACTR3	15	0	1.649108086430777	no	False
chr12:54497892-54499354	N_w	0.46510151576814096	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54499466-54500532	N_w	0.08495454492645657	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54500626-54507852	N_w	-0.09634718337887688	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54507910-54508388	N_w	0.08637708956057923	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54508532-54509668	N_w	0.0978459897701569	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54509760-54509847	N_w	0.32096333508831126	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54509986-54511802	N_w	-0.2545677979184928	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54511852-54511948	N_w	-0.07134677646109874	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54512106-54516238	N_w	0.0940465957512621	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54516296-54516895	N_w	0.028002394047352414	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54516993-54517532	N_w	0.4096020271255566	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54517643-54517805	N_w	-0.08112327815867156	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	False
chr12:54517939-54518650	N_w	-0.41172818784774823	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54518733-54518913	N_w	0.009763573690092172	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54518973-54519186	N_w	0.10660659191004804	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54519333-54520693	N_w	0.30464761156625053	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54520827-54521118	N_w	-0.09216421418384133	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	False
chr12:54521239-54523393	N_w	-0.5557173961898785	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	False
chr12:54523540-54523824	N_w	0.03860883313136656	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54523957-54526527	N_w	-0.1759223369523199	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	False
chr12:54526747-54528246	N_w	-0.1351935514542246	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	False
chr12:54528378-54531259	N_w	0.04598884952648641	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	False
chr12:54531358-54531490	N_w	-0.18950543280402934	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	False
chr12:54531585-54531742	N_w	-0.03072187762936801	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	False
chr12:54531826-54532169	N_w	-0.12521649100172705	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	False
chr12:54532251-54535103	N_w	-0.2676424727597759	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	True
chr12:54535198-54536128	N_w	0.047657089692781984	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	False
chr12:54536246-54536943	N_w	0.49559873614990463	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	False
chr12:54537054-54538883	N_w	-0.30464512991118814	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	False
chr12:54538974-54542574	N_w	0.1560773489464944	1	1	ENSG00000123338.12	NCKAP1L	30	0	1.3190582699574738	no	False
chr7:99374579-99385701	N_w	-0.1367213983762885	1	1	ENSG00000130429.12	ARPC1B	13	0	0.7468592009344767	no	True
chr7:99374782-99385701	N_w	0.044313107565446375	1	1	ENSG00000130429.12	ARPC1B	13	0	0.7468592009344767	no	False
chr7:99377440-99385701	N_w	0.21590334846276038	1	1	ENSG00000130429.12	ARPC1B	13	0	0.7468592009344767	no	True
chr7:99377456-99385701	N_w	0.06007551879757278	1	1	ENSG00000130429.12	ARPC1B	13	0	0.7468592009344767	no	True
chr7:99385779-99386684	N_w	-0.2763600327003972	1	1	ENSG00000130429.12	ARPC1B	13	0	0.7468592009344767	no	False
chr7:99386790-99388038	N_w	0.008604640715645373	1	1	ENSG00000130429.12	ARPC1B	13	0	0.7468592009344767	no	False
chr7:99388262-99389904	N_w	0.126215354727911	1	1	ENSG00000130429.12	ARPC1B	13	0	0.7468592009344767	no	False
chr7:99390013-99390892	N_w	-0.41113239605056096	1	1	ENSG00000130429.12	ARPC1B	13	0	0.7468592009344767	no	False
chr7:99391100-99391177	N_w	0.04794892893704428	1	1	ENSG00000130429.12	ARPC1B	13	0	0.7468592009344767	no	False
chr7:99391254-99392670	N_w	-0.29634366414519064	1	1	ENSG00000130429.12	ARPC1B	13	0	0.7468592009344767	no	False
chr7:99392877-99394028	N_w	0.17934343189880697	1	1	ENSG00000130429.12	ARPC1B	13	0	0.7468592009344767	no	False
chr7:99392877-99394032	N_w	0.27923491295646774	1	1	ENSG00000130429.12	ARPC1B	13	0	0.7468592009344767	no	True
chr7:99394120-99394450	N_w	0.1589182472107833	1	1	ENSG00000130429.12	ARPC1B	13	0	0.7468592009344767	no	False
chr13:26557820-26612960	N_w	-0.41505345706602426	1	1	ENSG00000132970.12	WASF3	14	5	3.5564677059493417	no	True
chr13:26613059-26642260	N_w	-1.1368999105587054	0.0008036653888082052	0.001109823632163712	ENSG00000132970.12	WASF3	14	5	3.5564677059493417	yes	False
chr13:26642104-26642260	N_w	0.6017897613776184	1	1	ENSG00000132970.12	WASF3	14	5	3.5564677059493417	no	True
chr13:26642404-26665027	N_w	-0.50203348015389	1	1	ENSG00000132970.12	WASF3	14	5	3.5564677059493417	no	False
chr13:26665163-26667516	N_w	0.1318244165255622	1	1	ENSG00000132970.12	WASF3	14	5	3.5564677059493417	no	False
chr13:26667671-26671871	N_w	-0.13861354383166563	1	1	ENSG00000132970.12	WASF3	14	5	3.5564677059493417	no	False
chr13:26671990-26676548	N_w	0.5059782161055693	1	1	ENSG00000132970.12	WASF3	14	5	3.5564677059493417	no	False
chr13:26671990-26680034	N_w	-1.4721245675325307	1.0255887964825425e-05	5.9484150195987465e-05	ENSG00000132970.12	WASF3	14	5	3.5564677059493417	yes	True
chr13:26671990-26681053	N_w	1.6014943121104093	0.0003755069431593957	0.0006806063344764047	ENSG00000132970.12	WASF3	14	5	3.5564677059493417	yes	True
chr13:26676725-26680034	N_w	0.0703408550281398	1	1	ENSG00000132970.12	WASF3	14	5	3.5564677059493417	no	True
chr13:26676725-26681053	N_w	0.7437115390836982	1	1	ENSG00000132970.12	WASF3	14	5	3.5564677059493417	no	False
chr13:26680202-26681053	N_w	-1.7431036785665914	1.9121469227206093e-05	9.242043459816278e-05	ENSG00000132970.12	WASF3	14	5	3.5564677059493417	yes	True
chr13:26681321-26682606	N_w	0.4221984921479386	1	1	ENSG00000132970.12	WASF3	14	5	3.5564677059493417	no	False
chr13:26682975-26685687	N_w	1.3304910453304717	0.0002528826459916541	0.0005583918728581877	ENSG00000132970.12	WASF3	14	5	3.5564677059493417	yes	False
chr7:152759927-152783186	N_w	-0.5582820750282209	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	False
chr7:152759927-152800530	N_w	-0.4550306631991097	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	True
chr7:152783243-152800530	N_w	0.2990047058497618	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	False
chr7:152783243-152801620	N_w	0.04358755638637135	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	True
chr7:152800656-152801620	N_w	1.1654749220034897	0.00011130857239862982	0.0002934498726872968	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	yes	False
chr7:152801732-152811696	N_w	-0.6180497125185228	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	True
chr7:152801732-152814549	N_w	0.5239320585344898	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	False
chr7:152807074-152814549	N_w	0.16572683518867076	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	True
chr7:152807211-152814549	N_w	-0.4186480669293875	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	True
chr7:152811734-152814549	N_w	-0.6052961690757741	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	True
chr7:152814646-152816480	N_w	0.08197483956946927	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	False
chr7:152816589-152820298	N_w	0.04764408227257666	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	False
chr7:152816589-152820302	N_w	-0.21071951374815845	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	True
chr7:152820348-152823341	N_w	0.20423748116318607	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	True
chr7:152820443-152823341	N_w	0.1677283728733252	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	False
chr7:152823516-152825029	N_w	0.4042944070618093	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	False
chr7:152825123-152826074	N_w	-0.3721950436531044	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	True
chr7:152825123-152842483	N_w	-0.19767062583472528	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	True
chr7:152825123-152852125	N_w	0.17708145971446587	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	False
chr7:152845540-152845681	N_w	-0.3232567246405139	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	True
chr7:152852252-152853493	N_w	0.31837837176301864	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	False
chr7:152853578-152854457	N_w	0.16008350224688384	1	1	ENSG00000133627.17	ACTR3B	22	1	1.9801797689291054	no	False
chr6:138424817-138425566	N_w	0.7104627210518633	1	1	ENSG00000135540.11	NHSL1	10	0	1.2530903216250062	no	True
chr6:138424817-138429710	N_w	-0.7102558894203831	1	1	ENSG00000135540.11	NHSL1	10	0	1.2530903216250062	no	False
chr6:138429844-138430392	N_w	-0.3995449350215129	1	1	ENSG00000135540.11	NHSL1	10	0	1.2530903216250062	no	True
chr6:138433681-138441982	N_w	-0.17862624756542628	1	1	ENSG00000135540.11	NHSL1	10	0	1.2530903216250062	no	True
chr6:138433681-138447000	N_w	-0.029705687966278663	1	1	ENSG00000135540.11	NHSL1	10	0	1.2530903216250062	no	True
chr6:138442115-138447000	N_w	0.30048092518136255	1	1	ENSG00000135540.11	NHSL1	10	0	1.2530903216250062	no	True
chr6:138447194-138473305	N_w	0.3352800161244547	1	1	ENSG00000135540.11	NHSL1	10	0	1.2530903216250062	no	True
chr6:138473434-138496218	N_w	-0.34028991581420726	1	1	ENSG00000135540.11	NHSL1	10	0	1.2530903216250062	no	True
chr6:138496372-138499232	N_w	0.13006189965499115	1	1	ENSG00000135540.11	NHSL1	10	0	1.2530903216250062	no	True
chr6:138496372-138545622	N_w	0.18213711377513706	1	1	ENSG00000135540.11	NHSL1	10	0	1.2530903216250062	no	True
chr10:26748746-26751597	N_w	-0.2951981216962365	1	1	ENSG00000136754.16	ABI1	17	3	2.8640480764017586	no	False
chr10:26751784-26755654	N_w	-0.446118998894093	1	1	ENSG00000136754.16	ABI1	17	3	2.8640480764017586	no	False
chr10:26751784-26759061	N_w	1.3756708518483323	3.015244097701224e-05	0.00012491725547619358	ENSG00000136754.16	ABI1	17	3	2.8640480764017586	yes	False
